"ANO_ELEICAO","NUM_TURNO","NUMERO_CAND","NOME_URNA_CANDIDATO","CODIGO_CARGO","SIGLA_UF","TOTAL_VOTACAO"
"1998","1","1105","OSVALDO ARAÚJO","6","RO","58"
"1998","1","1105","PROFª  CLAUDIA","6","SP","1122"
"1998","1","1105","ROBERTO BALESTRA","6","GO","51514"
"1998","1","11053","CARMÉLIA RODRIGUES DE ANDRADE","7","MG","166"
"1998","1","1106","OSWALDO D'AGOSTINO","6","SP","838"
"1998","1","1107","BATUIRA","6","GO","2069"
"1998","1","1107","PETRONIO É NOSSO","6","RJ","2871"
"1998","1","1107","SALOMONI","6","RS","6503"
"1998","1","1107","TENENTE MAURY FERREIRA","6","RN","153"
"1998","1","1108","ARLETE MÃE DO GUILHERME","6","PR","30239"
"1998","1","1108","Carlos Virgílio","6","CE","3064"
"1998","1","11090","SOFIA VASCONCELOS","7","TO","2"
"1998","1","1110","ADAO GEGLER","6","RS","2380"
"1998","1","1110","ADINALDO DE ANDRADE","6","RO","1225"
"1998","1","1110","AMIRAH SABA","6","SP","12418"
"1998","1","1110","DORNELLES","6","RJ","218170"
"1998","1","1110","EDMAR MOREIRA","6","MG","54024"
"1998","1","1110","ERNA","6","PA","2959"
"1998","1","1110","EVERARDO","6","MA","2251"
"1998","1","1110","JOSUE FERREIRA","6","RN","4323"
"1998","1","1110","MARCIO VALADAO","6","TO","390"
"1998","1","1110","MARCO BONA","6","PI","647"
"1998","1","1110","MAURI VIANA","6","PR","3975"
"1998","1","1110","NARCISO MENDES","6","AC","2713"
"1998","1","1110","Padre Zé","6","CE","77034"
"1998","1","11100","Antônio Lopes","7","CE","647"
"1998","1","11100","ELIAS PESSOA","7","RR","67"
"1998","1","11100","EUFRASIO","7","PE","16248"
"1998","1","11100","FARIA LIMA","7","SP","34880"
"1998","1","11100","HAROLDO SANTOS","7","RO","8417"
"1998","1","11100","MAGUINHA","7","TO","3976"
"1998","1","11100","SEVERINO CARNE DE SOL","8","DF","220"
"1998","1","11100","UDO WAGNER","7","SC","18782"
"1998","1","11101","CAL","7","SP","9482"
"1998","1","11101","ELMO BRAZ","7","MG","38331"
"1998","1","11101","FRANCISCO JOSE","7","RN","19314"
"1998","1","11101","JOAO OLIVEIRA DE SOUSA","7","TO","7257"
"1998","1","11101","JOÃO COIMBRA","7","AC","328"
"1998","1","11101","Luciano Libório","7","CE","1164"
"1998","1","11101","MARCO PEIXOTO","7","RS","32884"
"1998","1","11101","NILTON CAPITÃO","7","MT","240"
"1998","1","11101","PAULO CARNEIRO","7","BA","31016"
"1998","1","11101","PAULO DA CARBRAS","7","AM","2501"
"1998","1","11101","ZÉ RAMOS","7","ES","13509"
"1998","1","11102","Antônio Jacó","7","CE","14932"
"1998","1","11102","COLASUONO","7","SP","33719"
"1998","1","11102","DIONÍZIO DIOMAQ","7","ES","1815"
"1998","1","11102","JOSÉ AMORIM","7","RJ","21151"
"1998","1","11102","MARIZIA","7","AC","1212"
"1998","1","11102","RONALDO SOARES","7","RN","19694"
"1998","1","11102","SILVA","7","RS","4903"
"1998","1","11102","VITÓRIO DA SILVA","7","SC","372"
"1998","1","11102","WARLINGTON BRANDAO","7","PI","713"
"1998","1","11103","DIVA","7","AC","886"
"1998","1","11103","EUFRÁZIO DA BOCA DA MATA","8","DF","267"
"1998","1","11103","FABIO SOARES","7","GO","3614"
"1998","1","11103","REINALDO RODRIGUES","7","RJ","8184"
"1998","1","11104","ARI ROQUE DE LIMA","7","MT","94"
"1998","1","11104","BALBINA CASTELO BRANCO","7","RJ","1985"
"1998","1","11104","ELIAS","7","SC","2042"
"1998","1","11104","FATIMA","7","SP","17142"
"1998","1","11104","OSVALDO MOTA","7","TO","5248"
"1998","1","11105","CORONEL ROZEVALDO","7","SE","230"
"1998","1","11105","GERALDO VAZ","7","TO","6253"
"1998","1","11105","ITALO BRUNO","7","RJ","3557"
"1998","1","11105","JOAO BOSCO TELES SOARES","7","BA","694"
"1998","1","11105","LIBERATO","7","SP","7007"
"1998","1","11105","NÉDIO","7","GO","12262"
"1998","1","11105","PASTOR JAIRO","7","MA","5639"
"1998","1","11105","VITÓRIAS","7","AC","937"
"1998","1","11105","WILMAR PERES DE FARIAS","7","MT","10220"
"1998","1","11106","ARNO FRANTZ","7","RS","27520"
"1998","1","11106","BESTENE","7","AC","2721"
"1998","1","11106","CARLOS BRAGA","7","TO","3409"
"1998","1","11106","PEDRO CARUNCHO","7","SP","9660"
"1998","1","11107","Campello o cal","7","CE","278"
"1998","1","11107","EDNEWTON VIANA","8","DF","1270"
"1998","1","11107","FERNANDO DELACOSTA","7","ES","1149"
"1998","1","11107","JOAO DOMINGUES","7","SP","10705"
"1998","1","11107","PAULO CESAR DE ALMEIDA","7","RJ","2550"
"1998","1","11108","AMILCAR QUEIROZ","7","AC","223"
"1998","1","11108","MANOEL LIMA","7","TO","961"
"1998","1","11108","MARCOS","7","SE","225"
"1998","1","11108","MILTON DA TAPECAR","7","ES","298"
"1998","1","11109","BETH RUSSO","7","SP","5387"
"1998","1","11109","HUERGO","7","RJ","3811"
"1998","1","11109","OCTÁVIO AUGUSTO","7","MT","207"
"1998","1","11109","ROMILDO MAGALHÃES","7","AC","1743"
"1998","1","1111","ARQUIMEDES","6","MT","7999"
"1998","1","1111","DELFIM NETTO","6","SP","177912"
"1998","1","1111","DOUGLAS","6","RR","1652"
"1998","1","1111","DR LUIZ FERNANDO","6","AM","64096"
"1998","1","1111","ENIVALDO RIBEIRO","6","PB","51385"
"1998","1","1111","ERALDO TRINDADE","6","AP","5611"
"1998","1","1111","EULÁLIO","6","AL","1572"
"1998","1","1111","FLÁVIO DERZI","6","MS","50589"
"1998","1","1111","GUILHERME MELO","6","PI","37549"
"1998","1","1111","HAROLDO TAVARES","6","PA","18711"
"1998","1","1111","HERCULANO","6","MG","53757"
"1998","1","1111","Haroldo Sanford","6","CE","3246"
"1998","1","1111","IBERÊ","6","RN","103099"
"1998","1","1111","IVONILTON VONCA","6","BA","35570"
"1998","1","1111","JABES RABELO","6","RO","6268"
"1998","1","1111","JOÃO PIZZOLATTI","6","SC","75144"
"1998","1","1111","JÚLIO REDECKER","6","RS","102596"
"1998","1","1111","NELSON MEURER","6","PR","91388"
"1998","1","1111","NILTON BAIANO","6","ES","50152"
"1998","1","1111","OSVALDO REIS","6","TO","31010"
"1998","1","1111","SEVERINO CAVALCANTI","6","PE","51529"
"1998","1","1111","TOTA","6","AC","5477"
"1998","1","1111","ZÉ TELES","6","SE","40061"
"1998","1","11110","ADOLFO NUNES","7","PI","13925"
"1998","1","11110","BENÉ","7","AC","3013"
"1998","1","11110","CORADO","7","AM","4881"
"1998","1","11110","DR. ISMAEL DE SOUZA","7","RJ","25637"
"1998","1","11110","DR. KLEBER","7","BA","18737"
"1998","1","11110","DR. ODIR","7","MT","5698"
"1998","1","11110","GILSON AMARO","7","ES","10693"
"1998","1","11110","GILVAN CARLOS","7","RN","17273"
"1998","1","11110","Graça Aguiar","7","CE","905"
"1998","1","11110","JOÃO GONÇALVES NETO","7","MG","747"
"1998","1","11110","LIMA","7","PR","12375"
"1998","1","11110","LUIZ OSMANI","7","MA","9066"
"1998","1","11110","RIBEIRO SILVA","7","SE","235"
"1998","1","11110","TOMAZONI","7","SC","8706"
"1998","1","11110","VALUAR","7","TO","5859"
"1998","1","11110","VITURIANO","7","PB","14136"
"1998","1","11110","ZE NETO","7","PA","23283"
"1998","1","11111","ALBERTO PINTO COELHO","7","MG","40797"
"1998","1","11111","AURELINA","7","RR","3503"
"1998","1","11111","BRUNO RODRIGUES","7","PE","33859"
"1998","1","11111","CESAR SELEME","7","PR","29152"
"1998","1","11111","CURIATI","7","SP","73318"
"1998","1","11111","DR AYLTON CHEROTO","7","ES","4243"
"1998","1","11111","ELIAS TRAJANO","7","AP","661"
"1998","1","11111","EMERSON","7","RO","704"
"1998","1","11111","GUILHERME ALMEIDA","7","PB","9717"
"1998","1","11111","HERCULANO MENEZES","7","BA","32157"
"1998","1","11111","IRMAO ELIAS","7","PI","14793"
"1998","1","11111","JOEL SAMPAIO DE ARRUDA CÂMARA","8","DF","1128"
"1998","1","11111","LAUREZ","7","TO","8664"
"1998","1","11111","LILA","7","GO","12197"
"1998","1","11111","LUIZ GOMES - LULA","7","SC","11374"
"1998","1","11111","MARIA MENDONÇA","7","SE","12371"
"1998","1","11111","MIGUEL NINOMYIA","7","MT","9736"
"1998","1","11111","NOBRE","7","AL","1013"
"1998","1","11111","OSEAS","7","MA","11088"
"1998","1","11111","RAIMUNDO SALES","7","AC","3855"
"1998","1","11111","RICARDO MOTTA","7","RN","27326"
"1998","1","11111","RICARDO NICOLAU","7","AM","19915"
"1998","1","11111","SANCHOTENE FELICE","7","RS","14624"
"1998","1","11111","SIVUCA","7","RJ","21717"
"1998","1","11111","Valdomiro Távora","7","CE","21642"
"1998","1","11111","WALTER CASTELLUCCI","7","MS","3956"
"1998","1","11112","ADELCIO PAIXAO","7","BA","1154"
"1998","1","11112","ALTAIR GUIDI","7","SC","20245"
"1998","1","11112","ALÍPIO","7","AC","1320"
"1998","1","11112","CAVALCANTI JUNIOR","7","PE","13380"
"1998","1","11112","CLEUSA PAIXÃO","7","ES","1010"
"1998","1","11112","GISMAR","7","TO","6009"
"1998","1","11112","JOAO FISCHER","7","RS","42068"
"1998","1","11112","JOAO MIRANDA","7","PA","3302"
"1998","1","11112","JOÃO NAUFAL","7","RJ","999"
"1998","1","11112","JUAREZ RAMOS","7","MT","4189"
"1998","1","11112","MARCOS PARENTE","7","PI","529"
"1998","1","11112","MARIZA ALVES","7","SE","343"
"1998","1","11112","PEDRO PINGA","7","RO","239"
"1998","1","11112","PEDRO YVES","7","SP","48121"
"1998","1","11112","RAIMUNDO CABELUDO","7","MA","4175"
"1998","1","11112","Ricardo Barreto","7","CE","13747"
"1998","1","11112","TONY GARCIA","7","PR","44656"
"1998","1","11113","BEIRUTE","7","AC","2256"
"1998","1","11113","Chico Vaulino","7","CE","1355"
"1998","1","11113","GECI MILLMAN","7","PR","817"
"1998","1","11113","GEDEÃO","7","PA","10034"
"1998","1","11113","IDJARRURI","7","TO","750"
"1998","1","11113","LUIZ CARLOS","7","RN","5875"
"1998","1","11113","MACEDO","7","MA","13445"
"1998","1","11113","PASTORA ODETE DE JESUS","7","SC","24305"
"1998","1","11113","POMPILIO","8","DF","142"
"1998","1","11113","ROMILDO VITALIS","7","RO","373"
"1998","1","11113","RUY LIMA","7","BA","985"
"1998","1","11113","SEBASTIÃO MENEZES","7","RJ","2745"
"1998","1","11113","TOMAZ CARDOSO DE ALMEIDA","7","SP","15042"
"1998","1","11114","ADALBERTO ARAÚJO","7","AC","180"
"1998","1","11114","ICARO DE ARAÚJO","7","RJ","1580"
"1998","1","11114","IRON ALBUQUERQUE","7","RS","18445"
"1998","1","11114","MARCO FARAG","7","PA","961"
"1998","1","11114","PAULO AFONSO","7","PE","10127"
"1998","1","11114","RAMINHO","7","PB","382"
"1998","1","11114","ROBERTO SASS","7","PR","12782"
"1998","1","11114","ZÉ GERARDO","7","MA","16677"
"1998","1","11115","ARMANDINHO","7","PR","7519"
"1998","1","11115","BIRIL","7","MA","1018"
"1998","1","11115","CIPRIANO SABINO","7","PA","22071"
"1998","1","11115","EUZA BENTO","7","PI","793"
"1998","1","11115","IVAN LEITE","7","SE","7549"
"1998","1","11115","IZAIAS REGIS","7","PE","13842"
"1998","1","11115","JORGE GONÇALVES DA SILVA","7","SC","2259"
"1998","1","11115","JORGE PAULO","7","SP","1918"
"1998","1","11115","JOÃO MAIA","7","PB","432"
"1998","1","11115","LUIZ GUARANI","7","RS","14666"
"1998","1","11115","PATUZZO","7","ES","203"
"1998","1","11115","ROBERTO CARLOS MALEIRO","7","RJ","2473"
"1998","1","11115","SANTIAGO","7","AC","2329"
"1998","1","11116","ADRIANA IORIO","7","RJ","5417"
"1998","1","11116","EDMO COELHO","7","AC","742"
"1998","1","11116","ELEUDO","7","MA","77"
"1998","1","11116","MARCELO COELHO","7","PI","16799"
"1998","1","11116","MEIRA","7","SP","14755"
"1998","1","11116","OSOISA QUEIROGA","7","PB","25"
"1998","1","11116","PASTOR JOSÉ","7","MT","4928"
"1998","1","11116","SONIA MACIEL CINTRA","7","PE","538"
"1998","1","11116","TIÃO CAROÇO","7","GO","19405"
"1998","1","11116","ZÉ DA FARMACIA","7","PA","3820"
"1998","1","11117","CÍCERO DO FOTO","7","MS","479"
"1998","1","11117","FABIO FURIERI","7","ES","2716"
"1998","1","11117","JOÃO TECHY","7","PR","17321"
"1998","1","11117","MEDINHO","7","SP","7761"
"1998","1","11117","PEDRO DOTTO","7","AC","490"
"1998","1","11117","PROFESSOR JOÃO ROSA MULLER","7","SC","3356"
"1998","1","11117","SOLON","7","RJ","2711"
"1998","1","11117","TEODORO NAGANO","7","PA","1965"
"1998","1","11118","DÉCIO MELO","7","SC","787"
"1998","1","11118","EDINAIR ROCHA","7","PA","1701"
"1998","1","11118","GENESIO DO I N P S","7","SP","18476"
"1998","1","11118","GILBERTO RABELLO","7","RJ","853"
"1998","1","11118","INDIO PERUANO","7","AC","689"
"1998","1","11118","LUCIANO AZEVEDO","7","RS","12825"
"1998","1","11118","RINALDO JOSE DA TAMARA","7","PE","415"
"1998","1","11119","BOSCO COSTA","7","SE","15601"
"1998","1","11119","CHICO SOMBRA","7","AC","3201"
"1998","1","11119","MACHADO","7","BA","796"
"1998","1","1112","BARCELLOS","6","TO","5552"
"1998","1","1112","CARLINHOS SANTIAGO","6","AC","4316"
"1998","1","1112","CENIR CUNHA","6","PR","16620"
"1998","1","1112","Cecília Canto","6","CE","1300"
"1998","1","1112","CÉLIO SANTOS","6","RO","2625"
"1998","1","1112","EDMAR SIMÕES","6","ES","2497"
"1998","1","1112","LEODEGAR TISCOSKI","6","SC","83622"
"1998","1","1112","RAMOS","6","PE","25714"
"1998","1","1112","RICARDO IZAR","6","SP","113399"
"1998","1","1112","ROSA RUIZ","6","RR","2325"
"1998","1","1112","TELMO KIRST","6","RS","109371"
"1998","1","1112","WILSON LEITE PASSOS","6","RJ","18514"
"1998","1","11120","ANTENOR BARARÚ","7","PA","18187"
"1998","1","11120","ARMANDO SALVATIERRA","7","AC","1019"
"1998","1","11120","CARLOS FRANCO","7","RJ","13167"
"1998","1","11120","CARLOS GUTERRES","7","MA","1402"
"1998","1","11120","DANTE WAGNER","7","MS","1459"
"1998","1","11120","DORALICE","7","RR","103"
"1998","1","11120","DR. HERMINIO","7","RO","2178"
"1998","1","11120","EDNEIA GOMES","7","ES","1343"
"1998","1","11120","NIVALDO","7","MG","37563"
"1998","1","11120","VALDINAR PEREIRA","7","PI","7654"
"1998","1","11120","WADIH HELU","7","SP","39949"
"1998","1","11120","WILMAR ORTIGARI","7","SC","3835"
"1998","1","11121","ALTAIR VENZON","7","RS","1595"
"1998","1","11121","ARTUR LEMOS","7","TO","1390"
"1998","1","11121","DJENAL QUEIROZ","7","SE","3933"
"1998","1","11121","DR JAIR","7","GO","2926"
"1998","1","11121","ESTELA DIÓGENES","7","AC","960"
"1998","1","11121","FLAVIO FERRAZ","7","SP","19379"
"1998","1","11121","FRANCISCO HORTA","7","RJ","4851"
"1998","1","11121","JAIR RAMIRES","7","RO","3445"
"1998","1","11121","JAMIL NICOLAU","7","AM","31"
"1998","1","11121","JOSÉ COELHO JÚNIOR","7","MG","901"
"1998","1","11121","OSMAR DE OLIVEIRA","7","MA","1033"
"1998","1","11121","PEDRO TINDÔ","7","PA","2361"
"1998","1","11121","PROFESSOR VALMIR CRUZ","7","PI","677"
"1998","1","11121","RENE DUBOIS","7","BA","4935"
"1998","1","11121","VALDECIR GONÇALVES","7","MT","477"
"1998","1","11122","ADEMAR","7","AM","3308"
"1998","1","11122","ADERSON LAGO","7","MA","11291"
"1998","1","11122","ALDO","7","SP","53702"
"1998","1","11122","EXPEDITO FERNANDEZ","7","PA","1217"
"1998","1","11122","FABIO CORREA NETO","7","PE","18375"
"1998","1","11122","FREDERICO ANTUNES","7","RS","34263"
"1998","1","11122","JOÃO ARRUDA","7","PR","17460"
"1998","1","11122","LUIZ BARBOSA","7","RJ","8380"
"1998","1","11122","MISTURA","7","PB","1282"
"1998","1","11122","MÁRIO NADAF","7","MT","4416"
"1998","1","11122","NAVES","8","DF","1829"
"1998","1","11122","NELSON FREIRE","7","RN","23196"
"1998","1","11122","PEDRO COELHO","7","TO","5100"
"1998","1","11122","RAIMUNDO NONATO","7","BA","26010"
"1998","1","11122","ROBERTO FILHO","7","AC","3297"
"1998","1","11122","SENA","7","PI","122"
"1998","1","11122","VILSON RENZETTI","7","SC","8894"
"1998","1","11122","ZÉ NERI","7","MG","10704"
"1998","1","11123","ADJUTO","7","AM","8447"
"1998","1","11123","CARLINHOS UYENO","7","AC","592"
"1998","1","11123","CARNAUBA","7","AL","2441"
"1998","1","11123","DIONÍSIO LINS","7","RJ","14808"
"1998","1","11123","ELINALDO","7","RN","404"
"1998","1","11123","FABIANO","7","SE","10717"
"1998","1","11123","HANDERSON","7","SC","1786"
"1998","1","11123","HELDER","7","BA","58991"
"1998","1","11123","ISAAC DIAS","7","MA","8530"
"1998","1","11123","JADER FILHO","7","PB","1902"
"1998","1","11123","JOAQUIM PASSARINHO","7","PA","11282"
"1998","1","11123","JOSE HAIDAR FARRET","7","RS","38258"
"1998","1","11123","JOÃO DURVAL","7","RO","1469"
"1998","1","11123","JUNIOR STELATO","7","SP","37069"
"1998","1","11123","LINDOLFO JÚNIOR","7","PR","1106"
"1998","1","11123","LUPERCIO","7","RR","117"
"1998","1","11123","MICHEL YAZEJI HADAD","7","ES","4301"
"1998","1","11123","Nancy","7","CE","2728"
"1998","1","11123","QUINCA","7","MT","10158"
"1998","1","11123","ROSEMBURGO ROMANO JÚNIOR","7","MG","2073"
"1998","1","11123","WILMA","7","GO","677"
"1998","1","11123","XAVIER","8","DF","7934"
"1998","1","11124","ADAUTO BIRABA","7","AC","36"
"1998","1","11124","CAFE","7","MA","349"
"1998","1","11124","PAI ZEZINHO","7","RJ","319"
"1998","1","11124","ROSE FACCOH","7","SP","2261"
"1998","1","11125","CURVELO","7","PE","167"
"1998","1","11125","DIRCEU RODRIGUES","7","RS","10669"
"1998","1","11125","DOCA","7","SP","30369"
"1998","1","11125","HILDETE","7","ES","236"
"1998","1","11125","JUSTINO FERREIRA","7","RJ","1964"
"1998","1","11125","TONHO FIGUEREDO","7","MA","121"
"1998","1","11126","PROF. MENDES DE ALMEIDA","7","PE","110"
"1998","1","11126","SEVERINA BARBOSA","7","PB","807"
"1998","1","11126","VADINHO","7","SP","1203"
"1998","1","11127","BRAVO","7","RJ","5259"
"1998","1","11127","DONA ODETE","7","RO","265"
"1998","1","11127","RAMOS DE ABREU","7","PE","201"
"1998","1","11128","CEZAR DO VALE","7","RJ","1377"
"1998","1","11128","MARIA SARTI ALGARTI","7","SP","842"
"1998","1","11129","CASTRO NETO","7","GO","5834"
"1998","1","11129","IRTHO NUNES","7","RJ","858"
"1998","1","11129","ZE BEGOT","7","PA","12010"
"1998","1","1113","ANTONIO DONIZETE","6","GO","2621"
"1998","1","1113","BENEDITO","6","PA","16604"
"1998","1","1113","CREUZA VENTURIN","6","ES","3900"
"1998","1","1113","CURY","6","RO","14253"
"1998","1","1113","DR. JAMIL","6","RR","1073"
"1998","1","1113","DÉIA MALUF","6","RJ","4219"
"1998","1","1113","EDSON FUSCO","6","PR","1473"
"1998","1","1113","JORGE ARAGAO","6","MA","3376"
"1998","1","1113","LÉIA GAIDZINSKI","6","SC","7577"
"1998","1","1113","MAURO ACIOLY CABOCO BOM""""","6","PE","3627"
"1998","1","1113","RENATO TOIGO","6","RS","6673"
"1998","1","1113","ROGÉRIO LADEIRA","6","MG","5626"
"1998","1","1113","SILVIO ROCHA","6","SP","19982"
"1998","1","11130","ALVARO CORREA","7","SP","16375"
"1998","1","11130","Cabeça Branca","7","AM","241"
"1998","1","11130","DEUSDET OLIVEIRA BARROS","7","TO","4227"
"1998","1","11130","DR DANIEL","7","ES","677"
"1998","1","11130","Edvaldo Araújo","7","CE","737"
"1998","1","11130","JOSAFA","7","SE","46"
"1998","1","11130","LEONEL DOMINGOS PATRICIO","7","SC","3856"
"1998","1","11130","MOACIR","7","PR","532"
"1998","1","11130","PASCOAL","7","BA","4510"
"1998","1","11130","SERGIO TORRES","7","PA","234"
"1998","1","11130","SILVIA CUNHA","7","RO","2187"
"1998","1","11130","SOUZA","7","PE","8923"
"1998","1","11130","WAGNER CAVALCANTI","7","RJ","6083"
"1998","1","11131","GB","7","RO","19"
"1998","1","11131","PAULO BARBOSA","7","SP","11861"
"1998","1","11131","TOLENTINO","7","TO","3718"
"1998","1","11132","ANTONIO CARDOSO","7","PA","4524"
"1998","1","11132","DR. CARLOS EDUARDO","7","RJ","724"
"1998","1","11132","REZENDE","7","SP","46333"
"1998","1","11133","ALOISIO","7","MG","8425"
"1998","1","11133","CESAR MESSIAS","7","AC","6468"
"1998","1","11133","CLAIR","7","MS","628"
"1998","1","11133","DR BRAZ","7","AM","1459"
"1998","1","11133","DR. VIEIRA","7","BA","13973"
"1998","1","11133","EDIR BATISTA","7","RJ","3674"
"1998","1","11133","ERNANI PALMA RIBEIRO FILHO","7","SC","5207"
"1998","1","11133","FLAVIO JUSSIANI","7","SP","27755"
"1998","1","11133","FREDERICO BRANDAO","7","MA","346"
"1998","1","11133","JOSÉ CARLOS","7","MT","10353"
"1998","1","11133","JUCA ALVAREZ","7","RS","23282"
"1998","1","11133","OLINTO","7","PA","311"
"1998","1","11133","PEDRÃO","7","PR","5583"
"1998","1","11133","VALDENOR PARAENSE","8","DF","248"
"1998","1","11133","WALTER FREITAS","7","PE","1018"
"1998","1","11134","ADILSON","7","ES","620"
"1998","1","11134","ESTERNOLA","7","SP","2999"
"1998","1","11134","FRANCISCO RAMOS","7","PA","3645"
"1998","1","11134","JOSÉ MARIA CAPUTE","7","RJ","5418"
"1998","1","11135","DR  ROBERTO","7","SP","6835"
"1998","1","11135","JONAS RENEE","7","RJ","799"
"1998","1","11135","LICIO SILVEIRA","7","SC","29723"
"1998","1","11136","DR. PAULO BARBOSA","7","RJ","2879"
"1998","1","11137","EDESIO FRIAS","7","RJ","4470"
"1998","1","11137","LOPES DA MONTREAL","7","RO","264"
"1998","1","11138","CONTE LOPES","7","SP","148388"
"1998","1","11138","PASTOR JOÃO BATISTA","7","RJ","2153"
"1998","1","11139","DR  FRANCISCO MEDRADO","7","SP","1856"
"1998","1","1114","ALEXANDRE DA CARBRAS","6","AM","6189"
"1998","1","1114","CORONEL PROLA","6","RS","15208"
"1998","1","1114","DR. NILTINHO","6","RJ","7714"
"1998","1","1114","JONIVAL LUCAS","6","BA","71172"
"1998","1","1114","PAULO SABAG","6","PR","8264"
"1998","1","1114","TELMA MENESCAL","6","PA","666"
"1998","1","1114","TULIO","6","RR","1754"
"1998","1","11140","ADEVAN","8","DF","145"
"1998","1","11140","FRANCISCO CARVALHO","7","SP","16714"
"1998","1","11140","JOSE TARCISIO","7","PE","5263"
"1998","1","11140","NILSON CAMPOS","7","RO","1144"
"1998","1","11140","RENATO GOIANO","7","PI","45"
"1998","1","11140","RENATO GONSALVES","7","BA","3490"
"1998","1","11140","RUBEM NELSON","7","RJ","2308"
"1998","1","11140","Rodolfinho","7","CE","134"
"1998","1","11140","SILVIO MACEDO","7","PA","631"
"1998","1","11140","VALDIVINO LOPES","7","GO","2267"
"1998","1","11141","DR DOUGLAS","7","MA","1168"
"1998","1","11141","FERNANDO MOREIRA","7","SP","12243"
"1998","1","11141","LEONICE ALVES PINTO","7","TO","2"
"1998","1","11141","MACÁRIO","7","AC","410"
"1998","1","11141","ROQUE PEREIRA","7","RJ","526"
"1998","1","11143","CARVALHO BARBANTE","7","SP","1362"
"1998","1","11143","PLACIDO DE JESUS","7","RJ","183"
"1998","1","11144","ANTONIO FUCKNER","7","SC","14701"
"1998","1","11144","BOLDRIM","7","RJ","29193"
"1998","1","11144","CARLOS BRAGA","7","SP","44207"
"1998","1","11144","DR. MESQUITA","7","MT","548"
"1998","1","11144","FOGUETAO","7","AM","1278"
"1998","1","11144","GARCIA","7","AC","1115"
"1998","1","11144","GEDEAO ROSA","7","PE","12102"
"1998","1","11144","NEIVO BERALDIN","7","PR","27038"
"1998","1","11145","CLORIS MIRANDA","7","RJ","1237"
"1998","1","11145","ENOQUE","7","SP","13987"
"1998","1","11145","MIGUELITO","7","PA","3954"
"1998","1","11146","DONA DALVA","7","SP","354"
"1998","1","11146","MAURO POMIN","7","RJ","5637"
"1998","1","11147","LUIZ RODRIGUES","7","SP","715"
"1998","1","11147","MARIA RIBEIRO","7","PE","3059"
"1998","1","11147","PEDRO ALVES","7","MA","13740"
"1998","1","11147","VITORIA BASTOS","7","RS","7268"
"1998","1","11148","EDSON MENEZES","7","RJ","326"
"1998","1","11148","FRANKLIN RABELO","7","PA","335"
"1998","1","11148","KRESKO","7","PR","482"
"1998","1","11148","PROFª  MARLENE DE SANT'ANNA","7","SP","2428"
"1998","1","1115","GERSON PERES","6","PA","44004"
"1998","1","1115","JOSÉ WESTPHALEN CORRÊA","6","RS","22598"
"1998","1","1115","JOÃO MENDES","6","RJ","34652"
"1998","1","1115","PEÃO PENTA DO PARANÁ","6","PR","1166"
