"ANO_ELEICAO","NUM_TURNO","NUMERO_CAND","NOME_URNA_CANDIDATO","CODIGO_CARGO","SIGLA_UF","TOTAL_VOTACAO"
"2014","1","10012","SOL SANTANA","7","PE","26"
"2014","1","10013","HELAINE CRISTINA","7","GO","41"
"2014","1","10013","JUNIOR PÉ NO CHÃO","7","MT","417"
"2014","1","10013","PEDRINHO ADL","7","RJ","6025"
"2014","1","10013","WENDELL VILELA","8","DF","1191"
"2014","1","10014","RICARDO LIMA","7","PB","863"
"2014","1","10014","ROGERINHO","8","DF","71"
"2014","1","10015","ANA DA SOPA","7","MG","1122"
"2014","1","10015","MÁRCIA GONÇALVES","7","RJ","560"
"2014","1","10017","CAIXINHAS","7","RJ","132"
"2014","1","10018","PIER ANGELLI","7","RJ","11"
"2014","1","1002","ANGELA MAIRINK","6","MG","0"
"2014","1","1002","DR. RONALDO","6","SP","10076"
"2014","1","1002","ROBERTA KELLY","6","PE","15"
"2014","1","10020","REGINA COSTA","7","MG","90"
"2014","1","10020","SÉRGIO DE JESUS","7","RJ","1131"
"2014","1","10021","REGINA HELENA","7","RJ","628"
"2014","1","10022","ROSA BRAVO","7","GO","156"
"2014","1","10023","DURBE PETRY","7","RS","346"
"2014","1","10023","PAULO PEDRA","7","GO","176"
"2014","1","10024","EBER ROCHA","8","DF","157"
"2014","1","10024","EDLAINE","7","RJ","4"
"2014","1","10025","EDIMAR","7","RJ","16"
"2014","1","10027","RONALDO GRANJA","7","RJ","221"
"2014","1","10029","MARIZA VARGAS","7","RJ","206"
"2014","1","1003","ALEX NAVARRA","6","SP","701"
"2014","1","1003","INDIO MATEKIN","6","RJ","330"
"2014","1","10030","DANIEL DE OLIVEIRA","7","RJ","780"
"2014","1","10031","JOELSON RAMOS","7","RJ","390"
"2014","1","10033","FABIANA BERTOLINI","7","RJ","232"
"2014","1","10033","RITA DAMASCENO","7","ES","137"
"2014","1","10037","PEDRO FILHO","7","RJ","100"
"2014","1","1004","JACQUELINE SOUZA","6","PE","116"
"2014","1","1004","KLEBER LEITE","6","SP","9944"
"2014","1","10046","TERES VIRMOND","8","DF","66"
"2014","1","1005","BRANDÃO","6","SP","577"
"2014","1","1005","DENISE DE PEIXINHOS","6","PE","20"
"2014","1","1005","SB SALVA BRASIL","6","RJ","115"
"2014","1","10054","CARLOS VICENTE (NENEM)","7","RJ","1093"
"2014","1","1006","WALERIA ALMEIDA","6","PE","14"
"2014","1","10061","VERA BELIZÁRIO","7","RJ","496"
"2014","1","10066","ANDRE BARBIERI","7","RJ","358"
"2014","1","1007","COWBOY BELEZA","6","RJ","6454"
"2014","1","1007","PASTOR JULIO SANCHES","6","SP","0"
"2014","1","10070","VANESSA VIEIRA","7","RJ","110"
"2014","1","10073","ALEXSANDRA GOMES","7","RJ","438"
"2014","1","10075","MÔNICA LUCAS","7","RJ","113"
"2014","1","10077","JOSE ORLAIR","7","RJ","275"
"2014","1","10079","SOLANGE NAVAL","7","RJ","1367"
"2014","1","1008","INGRID VANESSA","6","SP","240"
"2014","1","1009","PROFESSOR PUJATTI","6","SP","191"
"2014","1","1009","SARGENTO DE PAULA","6","RJ","0"
"2014","1","1010","ABRAÃO LINCOLN","6","RN","63371"
"2014","1","1010","ANDRÉ ABDON","6","AP","13798"
"2014","1","1010","ANTONIO BULHÕES","6","SP","137939"
"2014","1","1010","AVENIR ROSA","6","RR","838"
"2014","1","1010","BISPO JOSÉ LUIZ","6","PB","30044"
"2014","1","1010","CARLA SOARES","6","PI","1004"
"2014","1","1010","CARLOS GERALDO","6","PE","56597"
"2014","1","1010","CESAR HALUM","6","TO","46119"
"2014","1","1010","CLEBER VERDE","6","MA","105243"
"2014","1","1010","DEVANIR FERREIRA","6","ES","36174"
"2014","1","1010","GEORGE HILTON","6","MG","146792"
"2014","1","1010","GILVAN MAXIMO","6","GO","58466"
"2014","1","1010","MÁRCIO MARINHO","6","BA","117470"
"2014","1","1010","OLIVEIRA FILHO","6","PR","59152"
"2014","1","1010","PASTOR GOMES","6","SC","24884"
"2014","1","1010","PASTOR ISAIAS BITTENCOURT","6","MS","35054"
"2014","1","1010","PASTOR JONY","6","SE","53455"
"2014","1","1010","PASTOR NILMAR","6","AM","48281"
"2014","1","1010","RAUL BATISTA","6","PA","104356"
"2014","1","1010","ROBERTO SALES","6","RJ","124087"
"2014","1","1010","RONALDO MARTINS","6","CE","117930"
"2014","1","1010","SALENO CANDIDO","6","RO","7752"
"2014","1","1010","VITOR PAULO","6","DF","71381"
"2014","1","1010","WASHINGTON BARBOSA","6","MT","13296"
"2014","1","10100","CARLOS MACEDO","7","RJ","62088"
"2014","1","10100","EDUARDO MERINO","7","RS","1980"
"2014","1","10100","GILBERTO ABRAMO","7","MG","70653"
"2014","1","10100","HILDEGARD GURGEL","7","AP","29"
"2014","1","10100","JAGUAR PASSOS","7","BA","853"
"2014","1","10100","JANIO ABREU","7","MA","899"
"2014","1","10100","JEFRSON","7","AC","3090"
"2014","1","10100","JOSUÉ DE SOUZA","8","DF","0"
"2014","1","10100","NEILTON MIRANDA","7","GO","1004"
"2014","1","10100","SERGIO CAMILO","7","ES","8178"
"2014","1","10100","YGOR CORTEZ","7","TO","8052"
"2014","1","10101","JARRÃO","7","AL","190"
"2014","1","10101","NERCI PINHEIRO","8","DF","264"
"2014","1","10101","PASTOR QUEIROGA CAMBOIM","7","PB","264"
"2014","1","10101","PROF LUCIO ROGERIO","7","RJ","2913"
"2014","1","10109","JOSY MEDEIROS","8","DF","109"
"2014","1","1011","ALDO AMARAL","6","PE","12291"
"2014","1","1011","CARLOS GOMES","6","RS","92323"
"2014","1","1011","EDUARDO SILVA","6","RJ","0"
"2014","1","1011","GREYCE ELIAS","6","MG","11655"
"2014","1","1011","HILMAR DO FRIGORIFICO","6","PI","1483"
"2014","1","1011","JOANA DARC","6","SE","85"
"2014","1","1011","JOHNATHAN DE JESUS","6","RR","20677"
"2014","1","1011","MARLI","6","PR","0"
"2014","1","1011","PAULO TEIXEIRA","6","CE","1478"
"2014","1","1011","RBERTO GUERRA","6","PA","305"
"2014","1","1011","SERGIO REIS","6","SP","45330"
"2014","1","1011","ZEDEQUIAS","6","AL","1768"
"2014","1","10110","CASTRINHO","7","RJ","1813"
"2014","1","10110","DR. PADUA","7","MA","22013"
"2014","1","10110","LUCIANO MEDEIROS","7","RS","438"
"2014","1","10110","SOCORRO COSTA","8","DF","479"
"2014","1","10111","BERTONCELI","7","ES","632"
"2014","1","10111","CLEUSINHA","7","GO","89"
"2014","1","10111","DONÁRIO SOUZA DA COSTA","7","RS","1065"
"2014","1","10111","EDUARDO FELIZARDO","7","PB","1853"
"2014","1","10111","GABRIEL PICANÇO","7","RR","3592"
"2014","1","10111","HUGO COSTA","8","DF","191"
"2014","1","10111","JOÃO CLIMACO","7","RO","1469"
"2014","1","10111","JOÃO DE DEUS","7","AM","251"
"2014","1","10111","MARCIO LUBRIMAR","7","MG","2255"
"2014","1","10111","PASTOR MARCELO GOUVEIA","7","AL","19809"
"2014","1","10111","PROFESSORA SANDRA DE SÁ","7","RJ","0"
"2014","1","10111","ROBERTO PINTO","7","AC","175"
"2014","1","10111","ROBSON MONTEIRO","7","CE","860"
"2014","1","10111","WELLINGTON MOURA","7","SP","83479"
"2014","1","10112","FRANCISCO ARAÚJO","7","AC","202"
"2014","1","10112","LIDIANE SILVA","7","RO","8"
"2014","1","10113","RINALDO DOS SANTOS XAVIER","7","MG","2568"
"2014","1","10114","KIKO","7","RJ","38"
"2014","1","10116","ERICLAUDIO","7","AP","5616"
"2014","1","1012","ALAN RICK","6","AC","17903"
"2014","1","1012","APOSTOLO EURIPDES","6","SP","9035"
"2014","1","1012","CAPITÃO ASSUMÇÃO","6","ES","36032"
"2014","1","1012","ISAC MARQUES","6","MT","0"
"2014","1","1012","MARCO SILVA","6","RJ","0"
"2014","1","1012","TIA ERON","6","BA","116912"
"2014","1","10120","VITAL MICKEY MOUSE","7","RR","131"
"2014","1","10121","CHIQUINHO DO FOGO","8","DF","316"
"2014","1","10121","ELIOMAR LOCUTOR","7","RJ","1308"
"2014","1","10121","INDIO","7","SE","199"
"2014","1","10122","GUIMA","7","RJ","808"
"2014","1","10123","ANTÔNIO VAZ","7","MS","13958"
"2014","1","10123","BISPO JERONIMO ALVES","7","SC","27261"
"2014","1","10123","BISPO OSSESIO SILVA","7","PE","49993"
"2014","1","10123","CARLOS HENRIQUE","7","MG","65769"
"2014","1","10123","CLECI JUNG","7","RS","461"
"2014","1","10123","DOUTORA JULIANA","7","AC","3813"
"2014","1","10123","DR BARBOSA","7","RO","566"
"2014","1","10123","GELSON FERRAZ","7","CE","21053"
"2014","1","10123","GILMACI SANTOS","7","SP","103127"
"2014","1","10123","JOSUÉ PERPÉTUA","7","ES","1123"
"2014","1","10123","JULIO CESAR","8","DF","29384"
"2014","1","10123","JUNIOR VERDE","7","MA","32223"
"2014","1","10123","JUTAY MENESES","7","PB","35415"
"2014","1","10123","LUIS AMÉRICO","7","SE","1184"
"2014","1","10123","MANOEL NEVES","7","RR","2238"
"2014","1","10123","PASTOR CARLOS ALBERTO","7","AM","24843"
"2014","1","10123","PASTOR EDSON PRACZYK","7","PR","47797"
"2014","1","10123","PASTOR GESSIVALDO","7","PI","25626"
"2014","1","10123","PASTOR JEFERSON RODRIGUES","7","GO","36369"
"2014","1","10123","ROGÉRIO ROSSETTI","7","MT","9813"
"2014","1","10123","SIDELVAN NÓBREGA","7","BA","83901"
"2014","1","10123","TELMA GURGEL","7","AP","4472"
"2014","1","10123","TIA JU","7","RJ","74803"
"2014","1","10123","WALTER VIEIRA","7","PA","24057"
"2014","1","10124","GINA","7","BA","195"
"2014","1","10125","ELSON SOUZA","7","BA","505"
"2014","1","10125","NOÊMIA DE BRITO","7","PE","10"
"2014","1","10128","DIOGO BASTOS","7","RJ","1448"
"2014","1","1013","EDILEUZA DE MILTÃO","6","BA","1042"
"2014","1","1013","PAULINHO MECÂNICO","6","RJ","1431"
"2014","1","1013","QUEQUEL DOS PRAZERES","6","RR","6064"
"2014","1","1013","RICARDO FASSIO","6","SP","771"
"2014","1","1013","ZÉ FRANCISCO","6","MG","1127"
"2014","1","10130","ED","7","GO","124"
"2014","1","10130","J PINA","7","PA","493"
"2014","1","10133","ADRIANA PEDERNEIRAS","8","DF","1286"
"2014","1","10133","NONATO MINEIRO","7","RO","246"
"2014","1","10134","AQUICILEY FILHO ADÃO DO CAMPO","7","RJ","4304"
"2014","1","10136","SÔNIA SOUZA","7","BA","160"
"2014","1","1014","CLAUDIO ROCHA","6","RJ","4057"
"2014","1","1014","SAMIR HADDAD JR","6","SP","554"
"2014","1","10140","SERGIO PESSOTTI","7","ES","5388"
"2014","1","10144","MÁRIO LEAL","7","BA","5615"
"2014","1","10147","DIVINO","7","PA","36628"
"2014","1","10147","PASTOR OLIVEIRA","7","AP","6486"
"2014","1","10148","SGT. BM MARCELO JUNIOR","7","RJ","4806"
"2014","1","1015","ANDERSON ADAUTO","6","MG","0"
"2014","1","1015","DALVAN","6","SP","1134"
"2014","1","1015","NUBIA RODRIGUES","6","AM","32"
"2014","1","1015","PHILIPPSEN","6","RS","746"
"2014","1","1015","RAMALHO","6","MA","670"
"2014","1","1015","VC_VIEIRA DA COSTA","6","RJ","805"
"2014","1","10153","CLEIDIOMAR GARIBALDI","7","RJ","230"
"2014","1","10156","ADRIANO VALOTTO","7","GO","1578"
"2014","1","10156","MARIA RITA","7","BA","242"
"2014","1","10156","NAZARETH MARQUES","7","RJ","75"
"2014","1","10159","RAFAEL GATINHO","7","AP","833"
"2014","1","1016","AMIRAH SABA - BORBOLETA","6","SP","645"
"2014","1","10166","MANOEL TEIXEIRA","7","RJ","1418"
"2014","1","1017","DAIANA RIOS","6","RS","393"
"2014","1","1017","IVAN MUNIS","6","SP","360"
"2014","1","1017","ROSALI BALCÃO","6","RJ","573"
"2014","1","1018","DR RICARDO YOSHIO","6","SP","14984"
"2014","1","10189","LUIZ PIRES","7","PA","896"
"2014","1","1019","JOCEMIRIO PEREIRA","6","RJ","469"
"2014","1","1019","PROFª LUCY AMORIM","6","SP","444"
"2014","1","10190","ALGACIR MIKALOVSKI","7","PR","4398"
"2014","1","10190","BITÃO","7","RS","477"
"2014","1","10190","EVALDO COSTA","7","CE","15846"
"2014","1","10190","GALEGA MOTORISTA","7","AL","134"
"2014","1","10190","JADER","7","RR","65"
"2014","1","10190","JOKLEYNE","7","RJ","792"
"2014","1","10190","JOSÉ ALVES","7","AC","275"
"2014","1","10190","RAMALHO","7","RO","879"
"2014","1","10191","BIRA 2014","7","RJ","783"
"2014","1","10191","INSPETOR D' LUCAS","8","DF","255"
"2014","1","10192","VANDERNEI (NEY)","7","RJ","371"
"2014","1","10193","MÁRCIO AZEVEDO","7","RJ","396"
"2014","1","10193","PROFESSOR LEITE","8","DF","242"
"2014","1","10193","PROFESSOR PEREIRA","7","GO","139"
"2014","1","10193","R. NELSON","7","AP","2202"
"2014","1","1020","ANTONIO GILSON","6","RJ","0"
"2014","1","1020","CORONEL RAMALHO","6","MG","16451"
"2014","1","1020","JEAN DORNELAS","6","SP","12929"
"2014","1","1020","MARI DE JESUS","6","PA","126"
"2014","1","1020","VILMAR BORGES","6","PR","2047"
"2014","1","10200","DRª. SILVIA CERQUEIRA","7","BA","1920"
"2014","1","10200","EDY CELULAR","7","AC","866"
"2014","1","10200","EMERSON WILLAN","7","MA","937"
"2014","1","10200","FRANÇA","7","PA","21"
"2014","1","10200","PROFESSOR RENER PASSOS","7","AP","6"
"2014","1","10200","VAGNER","7","RJ","61"
"2014","1","10200","VERLAU WERDUM","7","RS","203"
"2014","1","10206","WILLIAM PILILA","7","RJ","467"
"2014","1","10208","ANA BEATRIZ","8","DF","72"
"2014","1","10209","JOELMA MOTORA","7","PA","231"
"2014","1","1021","DONEGA","6","SP","8693"
"2014","1","1021","MARCIO SILVA","6","RJ","2227"
"2014","1","10210","BETE MONTEIRO","7","RJ","392"
"2014","1","10211","EZENILTON JOSÉ","8","DF","356"
"2014","1","1022","CLIUTON SANTOS","6","AL","425"
"2014","1","1022","MATIAS","6","SP","1327"
"2014","1","1022","SIMONE SILVA","6","PE","59"
"2014","1","1022","ZÉ CARLOS DA PESCA","6","BA","0"
"2014","1","10221","OSMAR CABELEIREIRO","7","RJ","799"
"2014","1","10222","ALBERTO FRANCO","7","MA","6376"
"2014","1","10222","ANTONIONE CINTRA","7","GO","127"
"2014","1","10222","APÓSTOLO AUGUSTO MAGALHÃES","7","SE","2300"
"2014","1","10222","CICERO DA REAL","7","RR","1706"
"2014","1","10222","DONA SHIRLEI GUERREIRA","7","RJ","1174"
"2014","1","10222","DR. JACSON","7","AC","1150"
"2014","1","10222","GRACE PEREIRA (GREICE E VOCÊ)","7","SP","1117"
"2014","1","10222","KATIA BORDONI","7","MG","861"
"2014","1","10222","LUCIANO BRASIL","7","BA","971"
"2014","1","10222","MAURICIO TENORIO","7","AL","2677"
"2014","1","10222","REIS CONFIRMA","7","PA","451"
"2014","1","10222","ROSANA PANCADÃO","7","PE","73"
"2014","1","10222","SOUSA NETO","7","PB","940"
"2014","1","10226","CHICÃO DO NOVO ALEIXO","7","AM","529"
"2014","1","1023","BRUNO POLEZ","6","ES","8126"
"2014","1","1023","FAUSTO PINATO","6","SP","22097"
"2014","1","1023","FLÁVIA MARIA","6","RJ","647"
"2014","1","1023","PAULO LUIZ","6","MA","35292"
"2014","1","10233","HANNYS","7","MA","978"
"2014","1","10233","SANGUE NOVO","7","BA","2761"
"2014","1","10234","CLAUDIO MARÇAL","7","PB","541"
"2014","1","10234","CLAÚDIO DA FARMÁCIA","8","DF","302"
"2014","1","10234","CRISTIANO CASTRO","7","GO","9308"
"2014","1","10234","FILIM","7","AC","450"
"2014","1","10234","GLALBERT CUTRIM","7","MA","85984"
"2014","1","10234","IZAIAS MAIA","7","RR","3427"
"2014","1","10234","PEDRO BATISTA DE ALMEIDA","7","BA","358"
"2014","1","10234","TINTINHA","7","MG","785"
"2014","1","1024","FÁBIO VALTER","6","RJ","214"
"2014","1","1024","JOARILDO SERRA","6","SP","0"
"2014","1","1025","FERNANDES TUZINHO","6","SP","1242"
"2014","1","1025","JOSEFA LIMA","6","PA","10"
"2014","1","1025","ROSANIA MELLO","6","RJ","143"
"2014","1","10252","ALDA JUSTINA","7","BA","314"
"2014","1","10255","MARQUINHO LANG","7","RS","11691"
"2014","1","1026","JOEL PEREIRA","6","SP","262"
"2014","1","10267","JCAF","7","RR","992"
"2014","1","1027","ANSELMO BASTOS","6","SP","1236"
"2014","1","1028","ADRIANA PORTO","6","RJ","658"
"2014","1","1028","ENGº VELLOSO","6","SP","166"
"2014","1","10285","ZULEICA DE LIMA","7","RJ","150"
"2014","1","1029","EDSON TATSUMI SAKAUE","6","SP","2292"
"2014","1","1030","CLAUDIA RIBEIRO","6","PA","66"
"2014","1","1030","JOÃO FARIAS","6","SP","18120"
"2014","1","1030","LUCIA DAMASCENO","6","RJ","491"
"2014","1","1030","NIELE SILVA","6","AM","51"
"2014","1","10300","EDMILSON ROSA","8","DF","340"
"2014","1","10300","FLAVIO MATOS","7","PA","6"
"2014","1","10300","IRACEMA DE SANTA HELENA","7","ES","584"
"2014","1","10300","JORY OEIRAS","7","AP","5721"
"2014","1","10300","LIDIANE","7","PB","4"
"2014","1","10300","MARCOS MONZA","7","SE","366"
"2014","1","10300","PETERSON PEPE","7","SP","5561"
"2014","1","10300","SERGIO PERES","7","RS","67002"
"2014","1","10300","SIMONE LUZ","7","GO","10"
"2014","1","10301","ROSIMEIRE MARINHO","7","GO","11"
"2014","1","10303","IRMÃ DENISE","7","BA","120"
"2014","1","1031","TÉKA MORAES","6","SP","383"
"2014","1","10310","ZULA DA KENTINHA","7","RS","123"
"2014","1","10314","ENEAS OLIVEIRA","7","RJ","305"
"2014","1","10318","ALEX SILVA","7","RO","6215"
"2014","1","10318","ANTERO NAPOLITANO","7","RJ","261"
"2014","1","10318","LILI","7","RS","434"
"2014","1","10318","PATRICIA REIS","7","PA","140"
"2014","1","10318","SIDNEY COSTA","8","DF","1"
"2014","1","1032","BISPA SIMONE","6","SP","2479"
"2014","1","1032","GRAÇA GUERREIRA DA SAÚDE","6","RJ","382"
"2014","1","10321","ALDO LOPES","7","RJ","725"
"2014","1","10321","ANDRE OLIVEIRA","7","AM","423"
"2014","1","10321","DAYANE MENDONÇA","7","RR","0"
"2014","1","10321","FELIPE CHURUPITA","7","ES","1308"
"2014","1","10321","ROGÉRIO CAFÉ","7","AL","815"
"2014","1","10321","SEBASTIÃO SANTOS","7","SP","95325"
"2014","1","10322","ODENICE","7","RR","2"
"2014","1","10323","FÁTIMA ALBUQUERQUE","8","DF","5"
"2014","1","1033","ANTONIO JÚNIOR","6","RN","526"
"2014","1","1033","DRA MARCIA","6","MT","556"
"2014","1","1033","MARIA DO ROSÁRIO","6","AL","206"
"2014","1","1033","PANZARINI","6","PR","549"
"2014","1","1033","ROSANGELA GOMES","6","RJ","101686"
"2014","1","1033","THABATA YAMAUCHI","6","SP","5513"
"2014","1","10333","ABENÇOADO EUDE","8","DF","999"
"2014","1","10333","CARLÃO PROCHNOW","7","RO","365"
"2014","1","10333","EWERTON COSTA","7","AC","174"
"2014","1","10333","GUGA","7","PB","52"
"2014","1","10333","LUCIO FLAVIO","7","RN","236"
"2014","1","10333","MAJÔ 10333","7","SP","573"
"2014","1","10333","ORLANDO LOBATO","7","PA","8099"
"2014","1","10333","SONINHA STHOFFEL","7","RJ","15577"
"2014","1","10336","JARARACA","8","DF","243"
"2014","1","10336","LELA REYS","7","RJ","262"
"2014","1","1034","JOSIMAR PERES","6","SP","1236"
"2014","1","10345","GINA MOURA","7","PE","10"
"2014","1","10345","MARTA LANCA","7","MG","3597"
"2014","1","10345","SIMONI ARAÚJO","7","AC","168"
"2014","1","10345","TELMA ALVES","7","AL","1"
"2014","1","10348","VALDINHA SERRÃO","7","AM","0"
"2014","1","1035","ANA OLIVEIRA","6","SP","0"
"2014","1","1035","FÁBIO RIBEIRO","6","RJ","1109"
"2014","1","10357","DR. NESTALI LEITE","7","GO","455"
"2014","1","1036","PAULO BASSOLI","6","SP","766"
"2014","1","1036","RENATO DUTRA PROF.E ENFERMEIRO","6","RJ","1245"
"2014","1","10360","SARGENTO ROCHA","7","MG","539"
"2014","1","10369","ELIAS KIEFER","7","ES","3297"
"2014","1","1037","MARGARETE DE JESUS","6","SP","495"
"2014","1","1037","PATRICIA BORRET","6","RJ","1302"
"2014","1","10373","RONALDO TIJUQUINHA","7","RJ","316"
"2014","1","10375","WANDERLEY SILVA","7","MG","1136"
"2014","1","1038","MARCIO CAMPOS","6","SP","963"
"2014","1","10380","CORONEL MACARIO","7","GO","5272"
"2014","1","1039","ERMY ANDRADE","6","SP","41"
"2014","1","1040","BALTAZAR","6","RJ","31185"
"2014","1","1040","LAURINHA","6","MG","198"
"2014","1","1040","NADIA BACCHI","6","SP","2276"
"2014","1","10400","DEUSILENE MARTINS","7","PA","8"
"2014","1","1041","VLAMIR BERNARDES","6","SP","2079"
"2014","1","1041","WILSON DUFLES","6","RJ","1237"
"2014","1","10411","CRISTIAN STRACK (SURDO)","7","RS","3668"
"2014","1","1042","ROSICLER RIBEIRO","6","SP","1003"
"2014","1","10420","DR. PAULO ARAGÃO","7","RJ","899"
"2014","1","10420","JANETE VALINO","7","PA","7"
"2014","1","1043","VITÓRIO QUEIROZ","6","SP","257"
"2014","1","1044","BETO MANSUR","6","SP","31301"
"2014","1","1044","JULIO DO CAVALO","6","RJ","897"
"2014","1","10444","ANDRE BENEVIDES","7","SP","926"
"2014","1","10444","ANGELITA MARTINS","7","CE","522"
"2014","1","10444","CLAÚDIA BERMANN","8","DF","15"
"2014","1","10444","GRACILENE","7","MA","4"
"2014","1","10444","MAURO LEIROZ","7","RJ","1537"
"2014","1","10444","PASTORA NAZARE BARROS","7","PA","320"
"2014","1","10444","VANUBIA PRAXEDES","7","RR","1515"
"2014","1","1045","DOUTOR LIMA","6","SP","2010"
"2014","1","1045","EDMILSON PALMIER","6","RJ","0"
"2014","1","1045","FERNANDO FRANCO","6","MG","5126"
"2014","1","10455","FALCÃO","7","RR","1045"
"2014","1","10456","CLAUDECI LUART","8","DF","9231"
"2014","1","10456","DR PEDRO ABREU","7","PA","432"
"2014","1","10456","FELIPE FERRAZANI","7","RJ","378"
"2014","1","10456","JAIME PEREZ","7","AP","5360"
"2014","1","10456","JOAO BATISTA","7","RR","682"
"2014","1","10456","PASTOR JOSÉ DE ARIMATEIA","7","BA","81097"
"2014","1","10456","PIMENTEL","7","CE","484"
"2014","1","10456","PROFESSOR  ADILSON PUMA","7","MG","2757"
"2014","1","10457","DARLENE VASCONCELOS","7","RR","243"
"2014","1","10459","EILLEN FARIAS","7","RR","1"
"2014","1","1046","MOTTA","6","RJ","548"
"2014","1","1046","SERGINHO","6","SP","7400"
"2014","1","1047","CHINA VEM AÍ","6","RJ","764"
"2014","1","1047","MARQUINHOS","6","SP","1510"
"2014","1","10474","TIAOZINHO DO JACARÉ","7","RJ","6288"
"2014","1","1048","ADRIANO VITAL","6","SP","1024"
"2014","1","10481","PAULO ESTATUTÁRIO","8","DF","137"
"2014","1","1049","ELISSANDRA ARAUJO","6","SP","391"
"2014","1","1049","REGINALDA MARIA","6","RJ","15"
"2014","1","1050","BRANQUINHO ESTABILE","6","SP","707"
"2014","1","1050","MALAFAIA","6","RJ","3461"
"2014","1","1050","MEDEIROS","6","MG","1107"
"2014","1","10500","ALTAIR","7","AP","1197"
"2014","1","10500","EVANDRO PEREIRA","8","DF","982"
"2014","1","10500","FRANCISCA BASILIO","7","AC","811"
