"ANO_ELEICAO","NUM_TURNO","NUMERO_CAND","NOME_URNA_CANDIDATO","CODIGO_CARGO","SIGLA_UF","TOTAL_VOTACAO"
"2006","1","1013","GERCILIO APACHE","6","MG","871"
"2006","1","10147","ROGERIO SILVA","7","RR","17"
"2006","1","10193","CARLINHOS METODISTA","7","RJ","1110"
"2006","1","1020","JOAO RAMOS","6","RJ","1129"
"2006","1","10200","PAI CARECA","7","RR","124"
"2006","1","10222","CLEBER VERAS","7","RR","239"
"2006","1","10222","SARGENTO VITÓRIO","7","PB","254"
"2006","1","10222","SERGIO MOTTA","7","RJ","947"
"2006","1","1023","MAX DE JESUS","6","RJ","241"
"2006","1","10234","CANINDÉ VASCONCELOS","7","PA","1636"
"2006","1","10234","MARIA ELIZABETH","7","RR","75"
"2006","1","10236","SELIA","7","RR","53"
"2006","1","10252","PAULO ANDRADE","7","RJ","1370"
"2006","1","10300","TARGINO","7","RR","87"
"2006","1","10321","CENILDA","7","RR","67"
"2006","1","10333","ROBERTO CAMPOS","7","MA","2559"
"2006","1","10342","ANDERSON FARIAS","7","RJ","219"
"2006","1","10369","RENNISON","7","RR","98"
"2006","1","1040","ALESSANDO SB","6","RJ","360"
"2006","1","1040","CLAUDIO FERREIRA","6","PA","104"
"2006","1","10444","PAULO BRAVO","7","RJ","51"
"2006","1","10444","PAULO NAGEM","7","MG","1599"
"2006","1","10444","VICENTE BEZERRA","7","RR","41"
"2006","1","10456","CRISTINA","7","RR","17"
"2006","1","10456","EZEQUIEL OLIVEIRA","7","RJ","2090"
"2006","1","10456","RUI LOPES","7","PA","242"
"2006","1","10524","MARTIN MAX","7","RJ","549"
"2006","1","10530","PIMENTEL BOMBEIRO","7","RJ","4"
"2006","1","10555","XYKYNHO NASCIMENTO","7","RR","24"
"2006","1","10644","CLAÚDIO DA RETA","7","RJ","450"
"2006","1","10666","WENDRI","7","RR","97"
"2006","1","10777","SANDRA GUERREIRA","7","RJ","248"
"2006","1","10789","MARISTELA ALBERTINI","7","RJ","142"
"2006","1","10789","PASTOR EDVAN","7","PB","5196"
"2006","1","1088","DRA. RITA CARDOSO DELBONI","6","RJ","684"
"2006","1","10888","DIAS","7","RR","25"
"2006","1","10987","GILSON TADEU","7","RJ","7"
"2006","1","10999","GERSON","7","RR","85"
"2006","1","11","ALCIDES RODRIGUES","3","GO","1315718"
"2006","1","11","ESPERIDIÃO AMIN","3","SC","1073053"
"2006","1","11","TURRA","3","RS","412767"
"2006","1","1100","DURVAL MORELLI","6","SP","3412"
"2006","1","1100","PREFEITA NEOLANGE","6","RS","3572"
"2006","1","1100","ROBERTO CARLOS","6","AM","219"
"2006","1","11000","ADEMARZINHO","7","SC","1506"
"2006","1","11000","ALEXANDRE BARROSO","7","MA","4209"
"2006","1","11000","CABO ELIEL","7","RO","1624"
"2006","1","11000","CACAU LORENZONI","7","ES","12272"
"2006","1","11000","CACILDO","7","TO","10303"
"2006","1","11000","CARLÃO MORADIA","8","DF","1797"
"2006","1","11000","DANIELLE OLIVEIRA","7","RJ","1277"
"2006","1","11000","DOUTOR VALDI","7","PE","18333"
"2006","1","11000","JAIR SOARES","7","RS","37622"
"2006","1","11000","LUIZ AUGUSTO","7","BA","47663"
"2006","1","11000","MAURILIO ROMANO MACHADO","7","SP","13289"
"2006","1","11000","NELSON JÚNIOR","7","PI","2589"
"2006","1","11000","RAIMUNDINHO","7","MS","369"
"2006","1","11001","PASTOR EUGENIO","7","RJ","415"
"2006","1","11001","SERGIO KAMINSKI","7","RS","3840"
"2006","1","11002","ADEMAR NAOTO NOZAKI","7","SP","91"
"2006","1","11004","LÚCIA MARANHÃO","7","SP","541"
"2006","1","11006","RENALDO TORRES","7","SP","450"
"2006","1","11007","AELLYSSON FORMIGA","7","PB","7"
"2006","1","11007","DENTINHO","7","MT","6819"
"2006","1","11007","FIGUEIREDO PARANAGUÁ","8","DF","748"
"2006","1","11007","MIRIAM DA CONCEIÇÃO","7","SP","224"
"2006","1","11008","EDIO CORREA","7","SP","777"
"2006","1","1101","DR. GILBERTO MARTINS","6","RJ","555"
"2006","1","1101","GILMAR TIETBOHL","6","RS","5748"
"2006","1","11010","FATIMA BAYMA","7","RJ","1491"
"2006","1","11011","DIETER JANSSEN","7","SC","15884"
"2006","1","11011","DINANDO","7","GO","1804"
"2006","1","11011","GILBERTO COSTA","7","SP","20397"
"2006","1","11011","JT","8","DF","3205"
"2006","1","11011","MAKSUÊS LEITE","7","MT","15138"
"2006","1","11011","NEWTON BRAGA ROSA","7","RS","5159"
"2006","1","11011","PROFESSOR ROGÉRIO OLAVO","7","TO","225"
"2006","1","11011","ROBERTO MUNIZ","7","BA","63894"
"2006","1","11011","TERGON","7","RO","935"
"2006","1","11012","ISAIAS SILVA","8","DF","424"
"2006","1","11013","CONCEIÇÃO","7","MS","122"
"2006","1","11013","MANO CHANGES","7","RS","42671"
"2006","1","11014","PAULO GUERRINHA","7","SP","258"
"2006","1","11015","DR. VALCIDES RODRIGUES","8","DF","371"
"2006","1","11015","RAUL PORRELLI","7","SP","89"
"2006","1","11016","FABIO MOREIRA","7","SP","312"
"2006","1","1102","ANTONIO MARTINS DA COSTA","6","SP","224"
"2006","1","11020","JANIO LEAL","7","SP","419"
"2006","1","11021","MARCEL VAN HATTEN","7","RS","11656"
"2006","1","11022","CARMELINA BARJONA","7","SC","6444"
"2006","1","11023","JORGE TEIXEIRA","7","RJ","1414"
"2006","1","11023","JUSSARA GAUTO","7","RS","651"
"2006","1","11025","ENIO ROBERTO","8","DF","1449"
"2006","1","11025","JOÃO MESSIAS","7","PA","4156"
"2006","1","1103","HERMES BANZER","6","SP","556"
"2006","1","11030","CARLINHOS PRÓ MENOR","7","RJ","735"
"2006","1","11030","ROCHINHA","7","SP","757"
"2006","1","11031","CAÇULA","7","RJ","358"
"2006","1","11033","CORONEL BACKES","7","SC","8858"
"2006","1","11033","DR. ANTONIO CELSO","7","SP","8796"
"2006","1","11033","QUILVIO TALVANI","7","RS","744"
"2006","1","1104","JAIR AVELINO","6","SP","2722"
"2006","1","11044","MARIO GOMES","8","DF","4312"
"2006","1","11047","VERGILINA LOURENÇO","7","SP","220"
"2006","1","1105","ROBERTO BALESTRA","6","GO","102129"
"2006","1","11051","GATO SILVA","7","AP","125"
"2006","1","11055","CARLOS MENDES","7","AM","411"
"2006","1","1106","BESTENE","6","AC","7599"
"2006","1","11066","TRENTIN","7","SP","2074"
"2006","1","1107","JESU CEZAR","6","DF","737"
"2006","1","11070","JÚLIO TONICO","7","SP","1527"
"2006","1","11077","MICHEL CHALOUB","7","SP","82"
"2006","1","11088","MOACIR DOREA","7","SP","703"
"2006","1","1109","APOSTOLO GESSITON","6","DF","244"
"2006","1","11099","OSVALDO NASCIMENTO","7","SP","40"
"2006","1","111","FRANCISCO DORNELLES","5","RJ","3373731"
"2006","1","111","MÔNICA LEAL","5","RS","854700"
"2006","1","1110","JOÃO CARLOS NEDEL","6","RS","16720"
"2006","1","1110","JOÃO OLINTO","6","PA","634"
"2006","1","1110","MARCILIO NOVAES MAXXON","6","DF","32"
"2006","1","1110","PASTOR REGINALDO","6","BA","2090"
"2006","1","1110","PEDRO MENDES","6","RJ","3174"
"2006","1","11100","CRISTINA DO LÉSSIO","7","SP","22291"
"2006","1","11100","HAROLDO SANTOS","7","RO","3488"
"2006","1","11100","JUNIOR CARDOSO","7","PE","257"
"2006","1","11100","LINA CLAVERY","7","RJ","997"
"2006","1","11100","LUIZINHO MAGALHÃES","7","MT","10420"
"2006","1","11100","WILTON DOS SANTOS PINGO","7","MG","480"
"2006","1","11101","GEVALDO BARROS","7","RJ","556"
"2006","1","11103","DR. FLORIANO","7","MA","685"
"2006","1","11105","ADMILSON SERENO","7","AM","15"
"2006","1","11109","PEDRO FARIA","7","RJ","15"
"2006","1","11109","UBIRAJARA","7","RS","339"
"2006","1","1111","BENEDITO DE LIRA","6","AL","106593"
"2006","1","1111","CARLOS SOUZA","6","AM","147212"
"2006","1","1111","CIRO NOGUEIRA","6","PI","107563"
"2006","1","1111","CLEONÂNCIO FONSECA","6","SE","25892"
"2006","1","1111","COVATTI","6","RS","168320"
"2006","1","1111","DARCI COELHO","6","TO","28161"
"2006","1","1111","DR. BENEDITO DIAS","6","AP","5788"
"2006","1","1111","DR.ANTONIO CRUZ","6","MS","57464"
"2006","1","1111","ELISEU MOURA","6","MA","38401"
"2006","1","1111","ENIVALDO RIBEIRO","6","PB","52421"
"2006","1","1111","HERCULANO","6","MG","42447"
"2006","1","1111","JOÃO TOTA","6","AC","9286"
"2006","1","1111","JULIO LOPES","6","RJ","93513"
"2006","1","1111","MÁRIO NEGROMONTE","6","BA","103277"
"2006","1","1111","NELSON MEURER","6","PR","114141"
"2006","1","1111","NEUDO CAMPOS","6","RR","16211"
"2006","1","1111","NILTON BAIANO","6","ES","33830"
"2006","1","1111","NÉLIO DIAS","6","RN","93245"
"2006","1","1111","PADRE ZÉ","6","CE","44647"
"2006","1","1111","PAULO MALUF","6","SP","739827"
"2006","1","1111","PIZZOLATTI","6","SC","89373"
"2006","1","1111","ROGERIO SILVA","6","MT","41166"
"2006","1","1111","SEVERINO CAVALCANTI","6","PE","53715"
"2006","1","11110","DALTON FONSECA","7","ES","123"
"2006","1","11110","DR. TIÃO MEDEIROS","7","AC","566"
"2006","1","11110","EV. ATACILHO FORTUNATO","7","RS","2453"
"2006","1","11110","LUCIANO SALES","7","CE","137"
"2006","1","11110","PROF. IRACEMA","7","RJ","1461"
"2006","1","11110","SÉRGIO DURIGON","7","SC","6643"
"2006","1","11110","ZÉ NETO","7","PA","31650"
"2006","1","11111","ADERBAL CALDAS","7","BA","56350"
"2006","1","11111","ADJUTO AFONSO","7","AM","18713"
"2006","1","11111","AGUINALDO RIBEIRO","7","PB","26237"
"2006","1","11111","ALBERTO PINTO COELHO","7","MG","95850"
"2006","1","11111","ALDAY MACHADO","7","TO","1779"
"2006","1","11111","ANA CAVALCANTI","7","PE","25693"
"2006","1","11111","CURIATI","7","SP","66208"
"2006","1","11111","DIONISIO LINS","7","RJ","59580"
"2006","1","11111","HAROLDO TAVARES","7","PA","4852"
"2006","1","11111","HELIO SOARES","7","MA","39459"
"2006","1","11111","IRMÃO ELIAS","7","PI","19681"
"2006","1","11111","JOEL ARGUELHO","7","MS","1621"
"2006","1","11111","KENNEDY","7","SC","35524"
"2006","1","11111","LIBENE CORIOLANO DE ALENCAR","7","CE","1669"
"2006","1","11111","MARCELO OLIVEIRA","7","ES","5540"
"2006","1","11111","MIODUSKI","7","PR","6413"
"2006","1","11111","ROBERTO FILHO","7","RR","274"
"2006","1","11111","SARGENTO DARES","7","AP","625"
"2006","1","11111","SERGIO ANDRADE","7","RN","8867"
"2006","1","11111","SILVANA","7","RS","65547"
"2006","1","11111","TIÃO FLORES","7","AC","1776"
"2006","1","11111","VENÂNCIO FONSECA","7","SE","23874"
"2006","1","11112","COELHO","7","CE","264"
"2006","1","11112","FIXINHA","7","RS","53654"
"2006","1","11112","FÁTIMA LIVRAMENTO","7","SC","641"
"2006","1","11112","JOSÉ SOARES DA SILVA","7","SP","1103"
"2006","1","11112","ORLANDO PACHECO","8","DF","1687"
"2006","1","11112","OTÁVIO SOBRAL","7","SE","2004"
"2006","1","11112","THONY ALVIÇO","7","MS","246"
"2006","1","11113","ANA TEREZA PINTO","7","MA","503"
"2006","1","11113","JORGE SÁ","7","RJ","640"
"2006","1","11113","LOUREIRO","7","ES","528"
"2006","1","11114","ADALBERTO CAMARGO","7","SP","1351"
"2006","1","11115","JOSÉ HYLÁRIO","7","RJ","1240"
"2006","1","11116","ERNESTO ROLLER","7","GO","42269"
"2006","1","11116","MARCELO COELHO","7","PI","22923"
"2006","1","11119","CHICO SOMBRA","7","AC","1520"
"2006","1","1112","ANTONIA LÚCIA","6","AC","10177"
"2006","1","1112","BISPO PEDRO DE PAULA","6","RJ","6007"
"2006","1","1112","DR. JORGE SILVA","6","ES","35393"
"2006","1","1112","JOSÉ OTÁVIO GERMANO","6","RS","195822"
"2006","1","1112","LEANDRO ACAYABA","6","MG","27183"
"2006","1","1112","LEODEGAR TISCOSKI","6","SC","67873"
"2006","1","1112","LEONARDO VELOSO","6","GO","50731"
"2006","1","1112","MARCOS DIAS","6","RN","316"
"2006","1","1112","VIEIRINHA","6","PB","1069"
"2006","1","11120","FLAVIO BOLSONARO","7","RJ","43099"
"2006","1","11120","WALDECY SANTANA","7","PE","550"
"2006","1","11121","BIO SEVERINO OTAVIO DE LIMA","7","SP","4851"
"2006","1","11121","FLAVIO RAP","8","DF","625"
"2006","1","11121","JOÃO SANTINI","7","MT","33"
"2006","1","11122","EDMUNDO DE CASTRO POBRETÃO","7","MG","1673"
"2006","1","11122","FREDERICO ANTUNES","7","RS","72721"
"2006","1","11122","PROFESSOR JOÃO","7","SC","5933"
"2006","1","11122","ZINHO DA BARRACA","7","SP","1937"
"2006","1","11123","ADELINO ROCHA","8","DF","415"
"2006","1","11123","AIR MARQUES","7","GO","402"
"2006","1","11123","BARATA","7","PA","951"
"2006","1","11123","CARLINHO DO JOÃO BOLINHA","7","ES","755"
"2006","1","11123","CARLOS SOUSA","7","PB","10302"
"2006","1","11123","CÉLIO DIAS","7","SC","5541"
"2006","1","11123","DOGLAS ARISI","7","MT","3091"
"2006","1","11123","ELLEN RUTH","7","RO","2598"
"2006","1","11123","FALCÃO","7","RR","599"
"2006","1","11123","FAVORETO","7","PR","737"
"2006","1","11123","HELIO QUEIROZ","7","MA","5606"
"2006","1","11123","JOSÉ FARRET","7","RS","32395"
"2006","1","11123","MAZINHO","7","TO","2334"
"2006","1","11123","MIMI","7","AC","319"
"2006","1","11123","PASTOR NIVALDO SCHMIEDEL","7","MG","1044"
"2006","1","11123","PAULO RODRIGUES","7","RJ","2325"
"2006","1","11123","PROFESSOR OLIVEIROS","7","PE","194"
"2006","1","11123","WALLACE SOUZA","7","AM","48965"
"2006","1","11124","JUACY RIBEIRO","8","DF","563"
"2006","1","11125","ACÁCIO","7","SC","2385"
"2006","1","11125","WILTON REZENDE","8","DF","192"
"2006","1","11128","SANDRA MACHADO","7","SP","522"
"2006","1","11128","VALDECIR VAVÁ","7","RJ","693"
"2006","1","1113","EUGÊNIO RABELO","6","CE","62129"
"2006","1","1113","HILTON","6","SP","1343"
"2006","1","1113","JOSE BONIFACIO","6","TO","31248"
"2006","1","11130","ALTAIR SILVA","7","SC","10797"
"2006","1","11133","MARCIO PIMENTEL","7","MG","5511"
"2006","1","11133","MARCOS GOMES","7","BA","28049"
"2006","1","11133","MARIA ANTONIA","7","AC","4781"
"2006","1","11133","NANDO","7","RR","36"
"2006","1","11133","OSMAR COELHO","7","MA","146"
"2006","1","11133","RODRIGO","7","AM","9333"
"2006","1","11133","ROGERIO RABIBI MORAIS","7","SP","1272"
"2006","1","11133","VANIO DE OLIVEIRA","7","SC","3189"
"2006","1","11135","LÍCIO MAURO DA SILVEIRA","7","SC","22361"
"2006","1","1114","DRA MARIA LUIZA OTTONI","6","RJ","1336"
"2006","1","1114","ERICO RIBEIRO","6","RS","32097"
"2006","1","1114","RICARDO CHAVES","6","MG","878"
"2006","1","1114","TELLES","6","SP","658"
"2006","1","11141","DEMA BILBY","7","AM","275"
"2006","1","11144","SERGIO LOPES","7","SP","557"
"2006","1","11145","GILSON DE OLIVEIRA","7","MT","11165"
"2006","1","11145","HUGUES MARQUES","7","RS","399"
"2006","1","11147","VIEIRÃO","7","SC","12070"
"2006","1","1115","ADVOGADO DO POVO","6","SP","782"
"2006","1","1115","ALEXANDRE FILHO","6","TO","2944"
"2006","1","1115","ARNALDO 'SURDINA'","6","RS","1519"
"2006","1","1115","GERSON PERES","6","PA","103555"
"2006","1","1115","JOÃO LEÃO","6","BA","103222"
"2006","1","1115","PEDRO POETA","6","DF","1423"
"2006","1","11150","DONIZETE DA SUCAM","7","RO","4311"
"2006","1","11150","HELIO DA PAMONHA","8","DF","208"
"2006","1","11150","PAES BARRETO","7","PA","552"
"2006","1","11155","BIRA DO ASSIS","7","SP","667"
"2006","1","11156","DR. PACHECO","7","PE","280"
"2006","1","1116","OSVALDO VERDADE","6","SP","606"
"2006","1","11160","HENRIQUE QUEIROZ","7","PE","53264"
"2006","1","11166","COMIN","7","SC","26560"
"2006","1","11166","TADEU MAIA","7","PI","17788"
"2006","1","11167","PAULO TONELLO","7","RS","268"
"2006","1","1117","CARLÃO MEDEIROS","6","RJ","449"
"2006","1","11177","HANNIBAL","7","SC","851"
"2006","1","11177","IRMÃO RENATINHO","7","AM","139"
"2006","1","1118","LUIS KOKAY","6","SP","6339"
"2006","1","11188","RUSSOMANNO","7","SP","71952"
"2006","1","1119","PAULÃO","6","RS","548"
"2006","1","1119","PISQUILA","6","SP","2252"
"2006","1","11190","CAPITÃO CRIVELARI","7","SP","7380"
"2006","1","11190","CORONEL CERUTTI","7","RS","10468"
"2006","1","11190","PM JÚLIO","7","ES","2441"
"2006","1","11190","PREFEITO IVONALDO","8","DF","3104"
"2006","1","11190","SARGENTO PACHECO","7","SC","5426"
"2006","1","11193","BENTO BOMBEIRO","8","DF","333"
"2006","1","11198","RICARDO ABRÃO","7","RJ","41684"
"2006","1","1120","FRANKLIN RABELO","6","PA","1227"
"2006","1","1120","JAIR BOLSONARO","6","RJ","99700"
"2006","1","1120","OZIEL CATARINO","6","MT","1378"
"2006","1","11200","DENILSON PADILHA","7","SC","1296"
"2006","1","11200","JULIO DO SHORT","7","RJ","175"
"2006","1","11200","MARCELO BASTOS","7","MG","1167"
"2006","1","11200","NARDINI","7","SP","431"
"2006","1","11200","OLAVO RUBENS","7","CE","22"
"2006","1","1121","CARLOS TRAMONTINI - CARLÃO","6","RS","11768"
"2006","1","1121","PASTOR JOSE PORFIRO","6","DF","750"
"2006","1","11210","GIL PEREIRA","7","MG","100442"
"2006","1","11210","PETRY","7","RS","31226"
"2006","1","11211","DR. ANTONIO","7","MT","13914"
"2006","1","11211","ERASMO DIAS","7","SP","8096"
"2006","1","11211","JANDIRA","7","RO","1644"
"2006","1","11211","JOSÉ CARLOS ARAUJO","7","MG","2074"
"2006","1","11211","MARCO TULIO","8","DF","2072"
"2006","1","11211","ORIVAN DO INSS","7","TO","6481"
"2006","1","11211","ROBERTO CAINELLI","7","RS","20449"
"2006","1","11211","VIANA","7","SC","3908"
"2006","1","11212","EVERTON RIBEIRO","7","RS","908"
"2006","1","1122","AGNALDO MUNIZ","6","RO","21891"
"2006","1","1122","CHICO DALTRO","6","MT","49949"
"2006","1","1122","CORONEL GUILHERME","6","PB","1670"
"2006","1","1122","DILCEU SPERAFICO","6","PR","116632"
"2006","1","1122","FEU ROSA","6","ES","15608"
"2006","1","1122","FÁBIO CORREA NETO","6","PE","12549"
"2006","1","1122","GILVANDO GALDINO","6","DF","426"
"2006","1","1122","GLADSON CAMELI","6","AC","18886"
"2006","1","1122","ILDEU ARAUJO","6","SP","3951"
"2006","1","1122","LUIZ ANTONIO","6","RN","1973"
"2006","1","1122","LUIZÃO","6","PA","5826"
"2006","1","1122","MARCOS GAZEL","6","MA","934"
"2006","1","1122","REBECCA GARCIA","6","AM","81229"
"2006","1","1122","RENATO MOLLING","6","RS","69959"
"2006","1","1122","SANDES JÚNIOR","6","GO","93168"
"2006","1","1122","VOLTOLINI","6","SC","47687"
"2006","1","1122","ZÉ CARLOS DA PESCA","6","BA","28239"
"2006","1","11220","CARLOS BERNARDES","7","MG","285"
"2006","1","11221","CARLOS DOMINGOS","7","MG","557"
"2006","1","11221","FLANELINHA DO AYRTON SENNA","7","RR","5"
"2006","1","11221","MANOEL PEDROSA","8","DF","326"
"2006","1","11221","TAYANO","7","PA","2246"
"2006","1","11222","ALAN DO POLEGAR","7","SP","6884"
"2006","1","11222","APPIO","7","RS","49584"
"2006","1","11222","BARATA","7","PB","91"
"2006","1","11222","BERINALDO PONTES","8","DF","12062"
"2006","1","11222","CHICO NÓ","7","AP","1829"
"2006","1","11222","DR.ILTON SHINZATO","7","MS","2084"
"2006","1","11222","EDNA MULLER","7","SC","729"
"2006","1","11222","EDUARDO SALLES","7","BA","15720"
"2006","1","11222","EDUARDO VELLOSO","7","AC","1478"
"2006","1","11222","EVANGELISTA TRINDADE","7","RO","649"
"2006","1","11222","FILEMON","7","ES","185"
"2006","1","11222","FRANCISCO CARLOS","7","MA","413"
"2006","1","11222","GALINHA","7","RN","495"
"2006","1","11222","LINDOLFO MAIA","7","CE","423"
"2006","1","11222","MARIA RITA","7","GO","997"
"2006","1","11222","MIRANDA TAGUATINGA","7","TO","2151"
"2006","1","11222","PEDRINHO DA MATA","7","PR","12520"
"2006","1","11222","PORTUGUÊS","7","MT","20784"
"2006","1","11222","PROF. MÁRCIO","7","AM","943"
"2006","1","11222","VITOR EMMANOEL","7","RJ","600"
"2006","1","11222","ZECA","7","PE","728"
"2006","1","11222","ZÉ LIMA","7","PA","26897"
"2006","1","11223","ANTONIA SUARES","7","MA","1241"
"2006","1","11223","DRA LEONOR MELO","7","RJ","753"
"2006","1","11223","DUILIO GENARI","7","PR","36999"
"2006","1","11223","FRANCISCA MARTINS","7","PA","14248"
"2006","1","11223","JOARES PONTICELLI","7","SC","36179"
"2006","1","11223","JOÃO LEITE","7","PB","129"
"2006","1","11223","LIOSÓRIO MEIRELES","7","GO","5511"
"2006","1","11223","PAULO PINHEIRO","7","AC","250"
"2006","1","11223","REGINA MAGALHÃES","7","SP","581"
"2006","1","11223","RUY LIMA","7","BA","1408"
"2006","1","11224","DRA MARIA JOSÉ","7","PA","781"
"2006","1","11224","MAGAL EXTERMINADOR DE INSETOS","8","DF","1925"
"2006","1","11226","VALDECI FREITAS","7","AC","205"
"2006","1","11228","PROF MARIA DE LOURDES MORAIS","8","DF","63"
"2006","1","1123","APARECIDA","6","TO","437"
"2006","1","1123","BEBETO JUNIOR","6","AC","8307"
"2006","1","1123","PEDRO HENRY","6","MT","73312"
"2006","1","1123","ROBERTO BRITTO","6","BA","87452"
"2006","1","11233","ALCIMAR PARA AJUDAR","8","DF","257"
"2006","1","11233","BRAZ MELO","7","AC","1397"
"2006","1","11233","DELMA JARDIM","7","RJ","2145"
"2006","1","11233","DR. HERVAL","7","ES","396"
"2006","1","11233","MAGSON MEDEIROS","7","MA","884"
"2006","1","11233","PEDRO WESTPHALEN","7","RS","44079"
"2006","1","11233","PROFESSOR ALCIDES","7","GO","16212"
"2006","1","11233","RENO CARAMORI","7","SC","28594"
"2006","1","11234","BENEDITO DOMINGOS","8","DF","12955"
"2006","1","11234","EDIMILSON SANTOS ELIZIÁRIO","7","ES","1588"
"2006","1","11234","FERREIRA","7","AP","1235"
"2006","1","11234","GALBA FERRAZ","7","MG","1287"
"2006","1","11234","GILBERTO RAMOS","7","RJ","8976"
"2006","1","11234","HEITOR","7","RR","5"
"2006","1","11234","IRON","7","TO","91"
"2006","1","11234","JÚLIO CECHINEL","7","SC","12656"
"2006","1","11234","LUIZ LAURO","7","SP","17193"
"2006","1","11234","LUZINETE TIETA","7","PE","528"
"2006","1","11234","MAURÃO","7","RO","6528"
"2006","1","11234","PATRICK PEIXE","7","CE","1085"
"2006","1","11234","RIVA","7","MT","82799"
"2006","1","11234","ROBERTO FILHO","7","AC","3220"
"2006","1","11234","RONALDO CARLETTO","7","BA","82256"
"2006","1","11234","TONI DUARTE","7","MA","3095"
"2006","1","11234","WOLNEY MARTINS","7","GO","4916"
"2006","1","11234","ZECA PIRÃO","7","PA","20490"
"2006","1","11235","GILBERTO DO CORREIO","7","RJ","1553"
"2006","1","11236","PROFESSOR RAFAEL","7","PR","188"
"2006","1","1124","ADELINA ALCÂNTARA MACHADO","6","SP","4705"
"2006","1","11240","ADOLFO BRITO","7","RS","41898"
"2006","1","11245","LORENTZ","7","RS","32352"
"2006","1","1125","GILSON LIMA","6","DF","510"
"2006","1","1125","SIMAO SESSIM","6","RJ","95955"
"2006","1","11250","VALDIR ANDRES","7","RS","37412"
"2006","1","1126","DIB","6","RS","10401"
"2006","1","1126","JOSE AMORIM","6","RJ","20188"
"2006","1","1127","SIMÃO","6","SP","694"
"2006","1","11290","WANDERLY BASTOS","7","SP","518"
"2006","1","11299","EDSON GOMES E DR. EDSON GOMES","7","SP","49791"
"2006","1","1130","ARRUDA NELES","6","RJ","2614"
"2006","1","1130","BERNARDO IBAGY PACHECO","6","SC","5092"
"2006","1","1130","LUCINDO CARLI LOURES","6","PR","804"
"2006","1","11300","AZEVEDO","7","CE","935"
"2006","1","11300","CABO MESSIAS","7","ES","390"
"2006","1","11300","CLAUDIO BONZANINI","7","RS","1910"
"2006","1","11300","EDILSON FERREIRA","7","MG","193"
"2006","1","11300","RICARDO OLIVEIRA GOMES","7","SP","143"
"2006","1","1131","IMIDIO GOBBI","6","RS","3054"
"2006","1","11311","KADIM","8","DF","1740"
"2006","1","11311","LUIZ CARLOS IPÊ","7","RJ","5047"
"2006","1","11311","SÍLVIO DREVECK","7","SC","42551"
"2006","1","11312","JESIEL MOTTA","8","DF","229"
"2006","1","11312","LUIZ FERNANDO COSTA","7","RJ","726"
"2006","1","11321","ANTONIO SALLES BELINATI","7","PR","576"
"2006","1","11321","ZÉ ROVER","7","RO","5570"
